day,task_seq,item_type,league_code,league_name,api_league_id,start_year,estimated_calls,notes
2,206,league_season,D1,Germany_Bundesliga_1,0,2017,613,fixtures=1 events=612 players=0
2,207,league_season,D2,Germany_Bundesliga_2,0,2017,613,fixtures=1 events=612 players=0
2,208,league_season,E0,England_Premier_League,0,2017,761,fixtures=1 events=760 players=0
2,209,league_season_part_1,E1,England_Championship,0,2017,1000,fixtures=1 events=1104 players=0 | chunk=1
2,210,league_season_part_2,E1,England_Championship,0,2017,105,fixtures=1 events=1104 players=0 | chunk=2
2,211,league_season_part_1,E2,England_League_1,0,2017,1000,fixtures=1 events=1104 players=0 | chunk=1
2,212,league_season_part_2,E2,England_League_1,0,2017,105,fixtures=1 events=1104 players=0 | chunk=2
2,213,league_season_part_1,E3,England_League_2,0,2017,1000,fixtures=1 events=1104 players=0 | chunk=1
2,214,league_season_part_2,E3,England_League_2,0,2017,105,fixtures=1 events=1104 players=0 | chunk=2
2,215,league_season_part_1,EC,England_Conference,0,2017,1000,fixtures=1 events=1104 players=0 | chunk=1
2,216,league_season_part_2,EC,England_Conference,0,2017,105,fixtures=1 events=1104 players=0 | chunk=2
2,217,league_season,F1,France_Le_Championnat,0,2017,761,fixtures=1 events=760 players=0
2,218,league_season,F2,France_Division_2,0,2017,761,fixtures=1 events=760 players=0
2,219,league_season,G1,Greece_Ethniki_Katigoria,0,2017,481,fixtures=1 events=480 players=0
2,220,league_season,I1,Italy_Serie_A,0,2017,761,fixtures=1 events=760 players=0
2,221,league_season,I2,Italy_Serie_B,0,2017,925,fixtures=1 events=924 players=0
2,222,league_season,N1,Netherlands_Eredivisie,0,2017,613,fixtures=1 events=612 players=0
2,223,league_season,P1,Portugal_Liga_I,0,2017,613,fixtures=1 events=612 players=0
2,224,league_season,SC0,Scotland_Premier_League,0,2017,457,fixtures=1 events=456 players=0
2,225,league_season,SC1,Scotland_Division_1,0,2017,361,fixtures=1 events=360 players=0
2,226,league_season,SC2,Scotland_Division_2,0,2017,361,fixtures=1 events=360 players=0
2,227,league_season,SC3,Scotland_Division_3,0,2017,361,fixtures=1 events=360 players=0
2,228,league_season,SP1,Spain_La_Liga,0,2017,761,fixtures=1 events=760 players=0
2,229,league_season,SP2,Spain_La_Liga_2,0,2017,925,fixtures=1 events=924 players=0
2,230,league_season,T1,Turkey_Ligi_1,0,2017,613,fixtures=1 events=612 players=0
2,231,league_season,B1,Belgium_Jupiler_League,0,2016,481,fixtures=1 events=480 players=0
2,232,league_season,D1,Germany_Bundesliga_1,0,2016,613,fixtures=1 events=612 players=0
2,233,league_season,D2,Germany_Bundesliga_2,0,2016,613,fixtures=1 events=612 players=0
2,234,league_season,E0,England_Premier_League,0,2016,761,fixtures=1 events=760 players=0
2,235,league_season_part_1,E1,England_Championship,0,2016,1000,fixtures=1 events=1104 players=0 | chunk=1
2,236,league_season_part_2,E1,England_Championship,0,2016,105,fixtures=1 events=1104 players=0 | chunk=2
2,237,league_season_part_1,E2,England_League_1,0,2016,1000,fixtures=1 events=1104 players=0 | chunk=1
2,238,league_season_part_2,E2,England_League_1,0,2016,105,fixtures=1 events=1104 players=0 | chunk=2
2,239,league_season_part_1,E3,England_League_2,0,2016,1000,fixtures=1 events=1104 players=0 | chunk=1
2,240,league_season_part_2,E3,England_League_2,0,2016,105,fixtures=1 events=1104 players=0 | chunk=2
2,241,league_season_part_1,EC,England_Conference,0,2016,1000,fixtures=1 events=1104 players=0 | chunk=1
2,242,league_season_part_2,EC,England_Conference,0,2016,105,fixtures=1 events=1104 players=0 | chunk=2
2,243,league_season,F1,France_Le_Championnat,0,2016,761,fixtures=1 events=760 players=0
2,244,league_season,F2,France_Division_2,0,2016,761,fixtures=1 events=760 players=0
2,245,league_season,G1,Greece_Ethniki_Katigoria,0,2016,481,fixtures=1 events=480 players=0
2,246,league_season,I1,Italy_Serie_A,0,2016,761,fixtures=1 events=760 players=0
2,247,league_season,I2,Italy_Serie_B,0,2016,925,fixtures=1 events=924 players=0
2,248,league_season,N1,Netherlands_Eredivisie,0,2016,613,fixtures=1 events=612 players=0
2,249,league_season,P1,Portugal_Liga_I,0,2016,613,fixtures=1 events=612 players=0
2,250,league_season,SC0,Scotland_Premier_League,0,2016,457,fixtures=1 events=456 players=0
2,251,league_season,SC1,Scotland_Division_1,0,2016,361,fixtures=1 events=360 players=0
2,252,league_season,SC2,Scotland_Division_2,0,2016,361,fixtures=1 events=360 players=0
3,253,league_season,SC3,Scotland_Division_3,0,2016,361,fixtures=1 events=360 players=0
3,254,league_season,SP1,Spain_La_Liga,0,2016,761,fixtures=1 events=760 players=0
3,255,league_season,SP2,Spain_La_Liga_2,0,2016,925,fixtures=1 events=924 players=0
